measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2000,16.563228406257505,25.82615410849669,9.724872462022093
1,Deaths,1,Global,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,3,Rate,2000,16.723515709035635,26.040810082711097,9.821692951026732
1,Deaths,1,Global,3,Both,22,All ages,696,Unintentional injuries,1,Number,2000,1721512.6105718918,1807872.4608908135,1594035.3992709974
1,Deaths,1,Global,3,Both,22,All ages,696,Unintentional injuries,2,Percent,2000,0.03394401654422121,0.035497803801879176,0.03143744449802062
1,Deaths,1,Global,3,Both,22,All ages,696,Unintentional injuries,3,Rate,2000,27.967476112780172,29.37046731718117,25.896497462907156
1,Deaths,1,Global,3,Both,27,Age-standardized,696,Unintentional injuries,3,Rate,2000,31.647485910769138,33.22348223851915,29.288254046235235
1,Deaths,1,Global,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2000,13964207.40249901,14487058.074489474,13256004.06754221
1,Deaths,1,Global,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.27535927739038046,0.28612669653314593,0.26172071841772043
1,Deaths,1,Global,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,226.86074709238395,235.35491297281075,215.35536529514238
1,Deaths,1,Global,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2000,317.2521269628666,330.117167788534,297.3960555360074
1,Deaths,1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2000,3451228.1511614146,3643979.164791963,2996442.2893516337
1,Deaths,1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2000,0.06805344179416954,0.07158336538421352,0.05919978142585955
1,Deaths,1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2000,56.06821598901706,59.19962457488603,48.67982240509214
1,Deaths,1,Global,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2000,77.5450227122812,82.08322572451301,67.23602833372253
1,Deaths,1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,1,Number,2000,63361.96228068955,78297.1666745095,48512.20402030944
1,Deaths,1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,2,Percent,2000,0.0012493823443196694,0.0015426364756960414,0.0009681782714786447
1,Deaths,1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2000,1.0293704243940323,1.2720058657835007,0.7881231300801234
1,Deaths,1,Global,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2000,1.4233160973795713,1.769816784456862,1.081675210216756
1,Deaths,1,Global,3,Both,22,All ages,688,Transport injuries,1,Number,2000,1302416.1153438357,1371012.8842591068,1203059.0630547528
1,Deaths,1,Global,3,Both,22,All ages,688,Transport injuries,2,Percent,2000,0.02568069379023621,0.026804087544406528,0.023809560386817724
1,Deaths,1,Global,3,Both,22,All ages,688,Transport injuries,3,Rate,2000,21.158887463901912,22.273301894717193,19.544745360343338
1,Deaths,1,Global,3,Both,27,Age-standardized,688,Transport injuries,3,Rate,2000,21.935113215070842,23.057637917434647,20.263573245805926
1,Deaths,1,Global,3,Both,22,All ages,973,Substance use disorders,1,Number,2000,255870.79717761936,262998.8823229426,243874.87904680942
1,Deaths,1,Global,3,Both,22,All ages,973,Substance use disorders,2,Percent,2000,0.005045591125291355,0.005189619916964374,0.004817846198575758
1,Deaths,1,Global,3,Both,22,All ages,973,Substance use disorders,3,Rate,2000,4.156844605190446,4.2726465748114935,3.9619604366319394
1,Deaths,1,Global,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2000,4.474510111332969,4.596562525139479,4.259728024164653
1,Deaths,1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,1,Number,2000,1733883.0690018786,1795905.4136593107,1649953.47152074
1,Deaths,1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2000,0.03418995044640934,0.035354985585283216,0.03258203613878744
1,Deaths,1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2000,28.168445015662538,29.176052181600845,26.804935391455274
1,Deaths,1,Global,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2000,37.136685942356195,38.53808047396431,35.020120679934344
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,1,Number,2000,7005379.519378431,7229465.561738563,6724664.836146979
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,2,Percent,2000,0.1381376308148607,0.1421208783965318,0.13272830254243462
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,113.8085095432962,117.4489830422574,109.24805430784241
1,Deaths,1,Global,3,Both,27,Age-standardized,410,Neoplasms,3,Rate,2000,144.33331009549786,149.01008035060588,137.7513033024909
1,Deaths,1,Global,3,Both,22,All ages,542,Neurological disorders,1,Number,2000,1172773.7377854637,2494398.9117096607,580853.9745812874
1,Deaths,1,Global,3,Both,22,All ages,542,Neurological disorders,2,Percent,2000,0.023126703730539155,0.04913353935989504,0.01144144514255521
1,Deaths,1,Global,3,Both,22,All ages,542,Neurological disorders,3,Rate,2000,19.052733796887413,40.5236891966825,9.436480197330036
1,Deaths,1,Global,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,2000,30.67127983427083,67.56181027937068,13.793438533220263
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,1,Number,2000,254.5732428073879,298.2868571768237,231.99852744484994
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,2,Percent,2000,5.020139672648577e-06,5.9016553940354665e-06,4.552230455000741e-06
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,3,Rate,2000,0.004135764701022677,0.004845930550620682,0.003769018730776855
1,Deaths,1,Global,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,0.003970096774493742,0.004646023053360291,0.003625213067909667
1,Deaths,1,Global,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2001,542809.0032078911,710969.3513318399,435665.80302431685
1,Deaths,1,Global,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,2001,0.010641028529761974,0.013959722863470945,0.008656931798596931
1,Deaths,1,Global,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2001,8.705104819459804,11.401916125544927,6.986834151916806
1,Deaths,1,Global,3,Both,27,Age-standardized,386,Nutritional deficiencies,3,Rate,2001,9.762422886090292,12.890406223155509,7.901908175190685
1,Deaths,1,Global,3,Both,22,All ages,526,Digestive diseases,1,Number,2001,2108906.39561037,2186561.819563972,2023841.433250063
1,Deaths,1,Global,3,Both,22,All ages,526,Digestive diseases,2,Percent,2001,0.04135360641380428,0.04266874393922433,0.03975178265434837
1,Deaths,1,Global,3,Both,22,All ages,526,Digestive diseases,3,Rate,2001,33.82083038365966,35.066201409786146,32.45663154127926
1,Deaths,1,Global,3,Both,27,Age-standardized,526,Digestive diseases,3,Rate,2001,41.631912732727756,43.128255492082396,39.69647959608236
1,Deaths,1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,1,Number,2000,1417229.6121743133,1518763.029337234,1328205.3755793981
1,Deaths,1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,2,Percent,2000,0.02794433778651095,0.029692070815962056,0.026342450082000847
1,Deaths,1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2000,23.024133010354525,24.673632062359474,21.57785652353884
1,Deaths,1,Global,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,3,Rate,2000,23.728868450081503,25.34383244839525,22.217569174908892
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,1,Number,2002,7257593.623394235,7495730.34977576,6946447.347163205
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,2,Percent,2002,0.14105349717816973,0.14518248345563511,0.1352522600355573
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,3,Rate,2002,114.89946157467455,118.66955164339845,109.97351208438181
1,Deaths,1,Global,3,Both,27,Age-standardized,410,Neoplasms,3,Rate,2002,142.76273794138987,147.4992383555095,135.76275499844454
1,Deaths,1,Global,3,Both,22,All ages,696,Unintentional injuries,1,Number,2001,1741307.586451413,1829356.8336435312,1604938.8280042657
1,Deaths,1,Global,3,Both,22,All ages,696,Unintentional injuries,2,Percent,2001,0.03414362925039212,0.03566340540269809,0.031501184102443895
1,Deaths,1,Global,3,Both,22,All ages,696,Unintentional injuries,3,Rate,2001,27.92559624729479,29.337654487950747,25.738631164979576
1,Deaths,1,Global,3,Both,27,Age-standardized,696,Unintentional injuries,3,Rate,2001,31.545147184193176,33.10745328251956,29.045196988579164
1,Deaths,1,Global,3,Both,22,All ages,542,Neurological disorders,1,Number,2002,1250769.5218607325,2658532.4313701577,622693.9169180527
1,Deaths,1,Global,3,Both,22,All ages,542,Neurological disorders,2,Percent,2002,0.024311196470946834,0.051716455054133616,0.011996269839104802
1,Deaths,1,Global,3,Both,22,All ages,542,Neurological disorders,3,Rate,2002,19.8017072976593,42.088874190834325,9.858253229980123
1,Deaths,1,Global,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,2002,30.921649976698195,67.74287718461916,14.05526660349305
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,1,Number,2002,261.2325592247162,306.90574384424326,239.1777727158551
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,2,Percent,2002,5.077350272118594e-06,5.9686880513336015e-06,4.640963457152145e-06
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,3,Rate,2002,0.004135734509017123,0.004858814994574822,0.003786571518291914
1,Deaths,1,Global,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2002,0.003950018319337291,0.004631553965458256,0.0036181533104187296
1,Deaths,1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,1,Number,2002,1347189.9008728506,1399495.3866238038,1275113.6973656872
1,Deaths,1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,2,Percent,2002,0.02618333564489573,0.027233637741033125,0.024725337173093477
1,Deaths,1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2002,21.328198061430836,22.15627861568148,20.187115024124225
1,Deaths,1,Global,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,3,Rate,2002,21.8508528624487,22.690556712578676,20.672389403661708
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,1,Number,2001,74964.40789818058,85405.07717922973,59499.84884575664
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,2,Percent,2001,0.0014700492602442315,0.001692617248807513,0.0011591935307309063
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2001,1.202214820730368,1.3696533118749907,0.9542074981869003
1,Deaths,1,Global,3,Both,27,Age-standardized,626,Musculoskeletal disorders,3,Rate,2001,1.5667392718438986,1.7799623402238656,1.2160674581851645
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,1,Number,2001,1157567.1355843889,1411481.5761952715,941179.4888519282
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,2,Percent,2001,0.022695347809344544,0.027791411703795867,0.01857102845751937
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2001,18.56406800784888,22.63612983370202,15.093828687369388
1,Deaths,1,Global,3,Both,27,Age-standardized,640,Other non-communicable diseases,3,Rate,2001,19.779913273369598,23.824525795123332,16.37239483668068
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2001,1770101.380290207,2252367.639208509,1342640.3404385406
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,2,Percent,2001,0.03469396134760349,0.0439707335341936,0.02642180798191
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2001,28.387366394870313,36.12153865428791,21.532113191343615
1,Deaths,1,Global,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2001,28.34075539672918,35.82986477859076,21.59296643598583
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2001,4538821.797360949,4831118.680594666,4261114.571541037
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,2,Percent,2001,0.0889943959592503,0.09414656729655707,0.08421910068691625
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2001,72.7897276378515,77.47733412911012,68.33609754771493
1,Deaths,1,Global,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2001,84.54070767882138,89.58178375728195,79.59661659771642
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,1,Number,2001,2644935.4066504613,3365764.5028782673,2078209.8838334882
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,2,Percent,2001,0.05185663529024918,0.06620241495647736,0.04122951969334498
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,3,Rate,2001,42.41720350901171,53.977241759107294,33.32854607917993
1,Deaths,1,Global,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2001,47.267895410212674,61.29205366793024,36.601462857063055
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,1,Number,2001,1616190.93859114,2228140.5686094943,1219172.6741882903
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,2,Percent,2001,0.031688283469706244,0.043377804892610825,0.023840097938000567
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2001,25.91908285520585,35.73300569373178,19.5520447507491
1,Deaths,1,Global,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2001,26.28413681024264,36.02661943819344,19.992122896495697
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2001,2994163.3385990965,3220643.38045072,2793216.4984487826
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,2,Percent,2001,0.058701223141843166,0.06232191748200392,0.05531844244272604
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2001,48.01782128714322,51.64991377673477,44.79520836747922
1,Deaths,1,Global,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2001,46.671870591698145,50.19838715135569,43.53855887610499
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,1,Number,2002,77188.32396274447,88073.51078542582,60749.09088662059
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,2,Percent,2002,0.0015002147748832905,0.0017305453848449595,0.001175489570623422
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2002,1.2220161837916537,1.394346321019828,0.9617564989480966
1,Deaths,1,Global,3,Both,27,Age-standardized,626,Musculoskeletal disorders,3,Rate,2002,1.5770948720048514,1.7962537268487628,1.2154405900567415
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,1,Number,2002,1154079.1454833187,1392975.950415094,942946.4726673039
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,2,Percent,2002,0.022426496330405863,0.027189977629059843,0.01840698533818357
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2002,18.270942038303087,22.05306538151298,14.928369873724252
1,Deaths,1,Global,3,Both,27,Age-standardized,640,Other non-communicable diseases,3,Rate,2002,19.609817473733482,23.33425311554798,16.236830357731073
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2002,1853611.0036409018,2333932.972799929,1422087.782034259
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,2,Percent,2002,0.03600966675917758,0.04523738215670284,0.0277069940541378
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2002,29.34566432608079,36.949939035119804,22.51395282603902
1,Deaths,1,Global,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2002,29.248114323527545,36.562122905007215,22.58037709604846
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2002,4462560.517730167,4737426.164533056,4187847.4028890254
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,2,Percent,2002,0.08672271436311181,0.09163694243044147,0.0821462276148427
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2002,70.6495606310615,75.00112899681093,66.30040709330991
1,Deaths,1,Global,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2002,82.0091764914133,86.71367291966708,77.07930325729403
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,1,Number,2002,2578342.5833465476,3247500.4300215472,2050573.4859922451
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,2,Percent,2002,0.05010497274962525,0.0633472297799053,0.04004423377280524
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,3,Rate,2002,40.819339019842076,51.41319151160895,32.46389942533352
1,Deaths,1,Global,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2002,45.55269543896932,58.70517396389214,35.65525021462917
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,1,Number,2002,1542803.0434700195,2071183.3730869798,1176070.6939343286
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,2,Percent,2002,0.029979455118160758,0.04048421289426696,0.022811612381049118
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2002,24.42507092696241,32.79018731815058,18.619103868151072
1,Deaths,1,Global,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2002,24.968687965724175,33.36174216427805,19.17489425998942
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2002,2969083.296606354,3191888.6468220092,2749641.3802482286
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,2,Percent,2002,0.05769247259155925,0.06126374372376419,0.054098524332135814
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2002,47.00539736074148,50.532766913814214,43.531276413105495
1,Deaths,1,Global,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2002,46.16321973101111,49.63696297211617,42.74504375340775
1,Deaths,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,1,Number,2002,1062504.0761492497,1600329.5415324126,621947.6745301055
1,Deaths,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,2,Percent,2002,0.020646839604493563,0.03126132446447605,0.012171879072339764
1,Deaths,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2002,16.82116037427718,25.335808562139395,9.846439004352643
1,Deaths,1,Global,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,3,Rate,2002,17.18640268105201,25.85100210434854,10.103324982724699
1,Deaths,1,Global,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2002,14509075.325414632,15069973.31113023,13730673.322532859
1,Deaths,1,Global,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2002,0.2819904706273673,0.2922259888770791,0.26774782132758457
1,Deaths,1,Global,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2002,229.70216153503438,238.58208508838692,217.37879711690687
1,Deaths,1,Global,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2002,312.2380727723687,325.4926886429985,290.6981223622654
1,Deaths,1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2002,3491562.072916854,3669362.7085271263,3070941.531236589
1,Deaths,1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2002,0.06786002008440001,0.07105948927817662,0.05973021625312398
1,Deaths,1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2002,55.27708260483686,58.09195463534072,48.61797818618696
1,Deaths,1,Global,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2002,74.49866301818318,78.41337613072668,65.44604802536614
1,Deaths,1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,1,Number,2002,66227.48590509692,81721.58026865964,51023.065785307095
1,Deaths,1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,2,Percent,2002,0.0012871325333946135,0.0015969009726587969,0.0009919583109203756
1,Deaths,1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2002,1.0484883649880035,1.293784973249732,0.807777769166303
1,Deaths,1,Global,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2002,1.420860090159957,1.7616227884992746,1.0738426487533266
1,Deaths,1,Global,3,Both,22,All ages,688,Transport injuries,1,Number,2002,1327838.814568906,1389965.0364493267,1215303.5990075169
1,Deaths,1,Global,3,Both,22,All ages,688,Transport injuries,2,Percent,2002,0.025805302691670324,0.026813328840578063,0.023614750951663148
1,Deaths,1,Global,3,Both,22,All ages,688,Transport injuries,3,Rate,2002,21.021839023906153,22.005397736909796,19.24022429770902
1,Deaths,1,Global,3,Both,27,Age-standardized,688,Transport injuries,3,Rate,2002,21.67934974754126,22.701330003202095,19.869447130462238
1,Deaths,1,Global,3,Both,22,All ages,973,Substance use disorders,1,Number,2002,260157.3125119307,267216.03312857257,248027.5127412402
1,Deaths,1,Global,3,Both,22,All ages,973,Substance use disorders,2,Percent,2002,0.005056409101429428,0.005201982199610228,0.004831224895895691
1,Deaths,1,Global,3,Both,22,All ages,973,Substance use disorders,3,Rate,2002,4.118711612066717,4.230462591846551,3.92667723607624
1,Deaths,1,Global,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2002,4.371158927347681,4.485063611653151,4.165815301408399
1,Deaths,1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,1,Number,2002,1857625.9146201038,1926008.385087676,1768083.307359404
1,Deaths,1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2002,0.03610358157442712,0.03734028915604856,0.03441930614171011
1,Deaths,1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2002,29.409226869496464,30.491832130356432,27.991622371900604
1,Deaths,1,Global,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2002,37.975783753614344,39.40323215699302,35.79648424302015
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,1,Number,2004,1150957.5022686648,1370283.5604058276,948032.9977976289
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,2,Percent,2004,0.02218448291266231,0.026367064826132745,0.01838364473547115
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2004,17.762492962611837,21.147307394508477,14.630800371440095
1,Deaths,1,Global,3,Both,27,Age-standardized,640,Other non-communicable diseases,3,Rate,2004,19.226519669874893,22.614056697202138,16.058810389408418
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2004,1948866.1726753581,2398426.128341999,1547141.15316087
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,2,Percent,2004,0.03755468343755088,0.045993515160165845,0.02987573128010327
1,Deaths,1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2004,30.076455133212885,37.01442246307591,23.87671464065249
1,Deaths,1,Global,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2004,29.84777266431488,36.50454579666694,23.846204751912396
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2004,4277464.220611756,4549310.405782825,4021677.3719108035
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,2,Percent,2004,0.08244971861167967,0.08703647868775373,0.0781206453025986
1,Deaths,1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2004,66.01323503837305,70.20858190521744,62.06572864389383
1,Deaths,1,Global,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2004,76.16524773391573,80.63583172006666,71.61919973480039
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,1,Number,2004,2436865.0385712404,3076546.6125325947,1947068.4456817287
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,2,Percent,2004,0.04696939948498825,0.05980727089889812,0.03757242772720248
1,Deaths,1,Global,3,Both,22,All ages,957,Enteric infections,3,Rate,2004,37.60764234399375,47.47971792750106,30.048711178279596
1,Deaths,1,Global,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2004,41.89563875715996,53.75095460275211,32.95011367621845
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,1,Number,2004,79923.78616656955,90408.21313708703,63096.72211654659
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,2,Percent,2004,0.0015407997123560203,0.0017434943495879432,0.0012077525640319196
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2004,1.2334475308868507,1.3952515591969794,0.9737588749800913
1,Deaths,1,Global,3,Both,27,Age-standardized,626,Musculoskeletal disorders,3,Rate,2004,1.5519096181254237,1.7633034010730089,1.1963482787018027
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,1,Number,2004,1404470.4643293878,1851723.1840913785,1092485.3640766293
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,2,Percent,2004,0.02706916538305571,0.03598140873366914,0.020989748202888427
1,Deaths,1,Global,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2004,21.674906927209534,28.577267154778504,16.86010435043656
1,Deaths,1,Global,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2004,22.41216033786474,29.40402562005947,17.48049290242744
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2004,2914605.6578406636,3150574.255670014,2679038.0973944347
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,2,Percent,2004,0.05617257181839913,0.059773481132448625,0.052484072003336886
1,Deaths,1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2004,44.98051612169658,48.62217148262825,41.34504988910492
1,Deaths,1,Global,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2004,44.95771731079051,48.59733055092935,41.32487629622882
1,Deaths,1,Global,3,Both,22,All ages,526,Digestive diseases,1,Number,2004,2189105.1280709775,2266375.1264359145,2096807.9174609508
1,Deaths,1,Global,3,Both,22,All ages,526,Digestive diseases,2,Percent,2004,0.04220022417075943,0.04353611153398349,0.04063728557625123
1,Deaths,1,Global,3,Both,22,All ages,526,Digestive diseases,3,Rate,2004,33.78401405363232,34.97650621730722,32.359609980764475
1,Deaths,1,Global,3,Both,27,Age-standardized,526,Digestive diseases,3,Rate,2004,40.271395368891945,41.74479927511085,38.35845232827964
1,Deaths,1,Global,3,Both,22,All ages,696,Unintentional injuries,1,Number,2004,1965642.3428188877,2070272.7134655889,1789378.1715850101
1,Deaths,1,Global,3,Both,22,All ages,696,Unintentional injuries,2,Percent,2004,0.037890508294998244,0.039678755980197794,0.03469406511588619
1,Deaths,1,Global,3,Both,22,All ages,696,Unintentional injuries,3,Rate,2004,30.335358353815348,31.950097576266444,27.615109261272003
1,Deaths,1,Global,3,Both,27,Age-standardized,696,Unintentional injuries,3,Rate,2004,33.704020987415035,35.47325221155673,30.62381478251712
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,1,Number,2004,7508315.375163887,7754858.421945652,7189277.631278277
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,2,Percent,2004,0.14474153617863786,0.14899029961292334,0.13855854643607957
